sample_id,round,variant,implementation,value_type,footprint_bytes,passes,elapsed_ns,checksum,expected_checksum,pmu_cycles,pmu_instructions,pmu_ref_cycles,pmu_time_enabled,pmu_time_running,pmu_available
r05-o171-go-scalar-short-1048576,5,go,scalar,short,1048576,2048,737709825,0,0,1613732473,5368786095,1613732956,736659464,736659464,true
r05-o172-c-scalar-float-1048576,5,c,scalar,float,1048576,2048,733997207,0,0,1610694234,2147498342,1610694228,733884217,733884217,1
r05-o173-cpp_unroll-u8-float-67108864,5,cpp_unroll,u8,float,67108864,32,747456788,0,0,1640213213,872415860,1640213234,747341262,747341262,1
r05-o174-clangpp-scalar-double-8388608,5,clangpp,scalar,double,8388608,256,384866273,0,0,844756860,369102266,844756836,384902662,384902662,1
r05-o175-go-scalar-float-1048576,5,go,scalar,float,1048576,2048,736635911,0,0,1611262914,2684435184,1611263544,735560854,735560854,true
r05-o176-cpp-avx2-double-32768,5,cpp,avx2,double,32768,65536,90316451,0,0,198224708,269812097,198224730,90344025,90344025,1
r05-o177-clangpp-scalar-float-32768,5,clangpp,scalar,float,32768,65536,734080135,0,0,1610876966,738788515,1610876960,733964179,733964179,1
r05-o178-rust_unroll-u2-float-67108864,5,rust_unroll,u2,float,67108864,32,764957895,0,0,1679023074,3221226070,1679023082,764992444,764992444,1
r05-o179-cpp-avx2-string16-262144,5,cpp,avx2,string16,262144,8192,74818806,2147483648,2147483648,163852183,469950855,163852150,74701286,74701286,1
r05-o180-rust-avx2-double-67108864,5,rust,avx2,double,67108864,32,165859485,0,0,364035400,402654005,364035408,165893988,165893988,1
r05-o181-cpp-avx2-int-67108864,5,cpp,avx2,int,67108864,32,161224226,536870912,536870912,353878416,268436689,353878426,161258239,161258239,1
r05-o182-rust_unroll-u1-float-8388608,5,rust_unroll,u1,float,8388608,256,755428280,0,0,1657722743,2147485216,1657722748,755314187,755314187,1
r05-o183-go-scalar-short-262144,5,go,scalar,short,262144,8192,734036922,0,0,1605942650,5368835034,1605943482,733089756,733089756,true
r05-o184-rust_unroll-u8-float-8388608,5,rust_unroll,u8,float,8388608,256,750801813,0,0,1647562764,2415921690,1647562774,750684318,750684318,1
r05-o185-cpp-scalar-string16-262144,5,cpp,scalar,string16,262144,8192,917792890,2147483648,2147483648,2014087217,4831904128,2014087240,917667981,917667981,1
r05-o186-cpp-avx2-string16-1048576,5,cpp,avx2,string16,1048576,2048,86950157,2147483648,2147483648,190852018,469809541,190852024,86979533,86979533,1
r05-o187-rust-avx2-float-1048576,5,rust,avx2,float,1048576,2048,101887320,0,0,223622353,402704664,223622344,101916026,101916026,1
r05-o188-rust-avx2-string16-1048576,5,rust,avx2,string16,1048576,2048,91527802,2147483648,2147483648,200899235,536912152,200899204,91555176,91555176,1
r05-o189-rust_unroll-u8-float-32768,5,rust_unroll,u8,float,32768,65536,734424063,0,0,1611641849,2416509210,1611641856,734310406,734310406,1
r05-o190-clangpp-scalar-int-32768,5,clangpp,scalar,int,32768,65536,244669111,536870912,536870912,537033497,738788487,537033530,244698920,244698920,1
r05-o191-clangpp-scalar-double-262144,5,clangpp,scalar,double,262144,8192,367097633,0,0,805376335,369173692,805376374,366981405,366981405,1
r05-o192-c-scalar-float-67108864,5,c,scalar,float,67108864,32,765686666,0,0,1680240924,2147484230,1680240936,765575252,765575252,1
r05-o193-cpp-avx2-short-262144,5,cpp,avx2,short,262144,8192,61629756,0,0,135275487,268788086,135275470,61657282,61657282,1
r05-o194-clangpp-scalar-double-32768,5,clangpp,scalar,double,32768,65536,367105858,0,0,805772249,369689792,805772286,367135741,367135741,1
r05-o195-cpp_unroll-u1-float-67108864,5,cpp_unroll,u1,float,67108864,32,765798262,0,0,1680481076,2147484147,1680481066,765685489,765685489,1
r05-o196-c-scalar-short-1048576,5,c,scalar,short,1048576,2048,636399238,0,0,1396461623,4294977839,1396461638,636278812,636278812,1
r05-o197-c-avx2-short-67108864,5,c,avx2,short,67108864,32,161009193,0,0,353406069,268437206,353406064,161045091,161045091,1
r05-o198-c-avx2-double-1048576,5,c,avx2,double,1048576,2048,93525695,0,0,205268182,268478849,205268184,93554997,93554997,1
r05-o199-cpp_unroll-u1-double-8388608,5,cpp_unroll,u1,double,8388608,256,383069372,0,0,840809600,1073743889,840809596,383103192,383103192,1
r05-o200-cpp_unroll-u2-float-262144,5,cpp_unroll,u2,float,262144,8192,733993064,0,0,1610679129,1610694932,1610679180,733877518,733877518,1
r05-o201-cpp_unroll-u1-double-262144,5,cpp_unroll,u1,double,262144,8192,366922551,0,0,805368379,1073799441,805368366,366951842,366951842,1
r05-o202-rust-avx2-int-262144,5,rust,avx2,int,262144,8192,75870217,536870912,536870912,166532216,402874649,166532212,75899080,75899080,1
r05-o203-go-scalar-double-67108864,5,go,scalar,double,67108864,32,404403222,0,0,883048434,1342215107,883048276,403670845,403670845,true
r05-o204-c-scalar-double-67108864,5,c,scalar,double,67108864,32,401226217,0,0,880662234,1073742431,880662222,401260657,401260657,1
r05-o205-cpp-scalar-short-262144,5,cpp,scalar,short,262144,8192,633920536,0,0,1391014474,4295008559,1391014504,633798945,633798945,1
r05-o206-rust_unroll-u8-double-1048576,5,rust_unroll,u8,double,1048576,2048,367002085,0,0,805542759,1207978263,805542782,367032287,367032287,1
r05-o207-cpp_native-scalar-float-8388608,5,cpp_native,scalar,float,8388608,256,745353234,0,0,1635606192,1342180115,1635606192,745241331,745241331,1
r05-o208-c-scalar-double-1048576,5,c,scalar,double,1048576,2048,367011170,0,0,805562414,1073756543,805562428,367040512,367040512,1
r05-o209-cpp_unroll-u1-float-262144,5,cpp_unroll,u1,float,262144,8192,733989874,0,0,1610666468,2147541267,1610666442,733871070,733871070,1
r05-o210-c-scalar-string16-8388608,5,c,scalar,string16,8388608,256,944959677,2147483648,2147483648,2073725965,4831840640,2073725962,944843978,944843978,1
r05-o211-cpp_unroll-u2-float-32768,5,cpp_unroll,u2,float,32768,65536,734549165,0,0,1611903787,1611268372,1611903766,734435223,734435223,1
r05-o212-c-scalar-short-8388608,5,c,scalar,short,8388608,256,665014983,0,0,1459269447,4294968879,1459269460,664898897,664898897,1
r05-o213-clangpp-scalar-float-1048576,5,clangpp,scalar,float,1048576,2048,733867615,0,0,1610783679,738217121,1610783680,733897719,733897719,1
r05-o214-rust_unroll-u1-double-262144,5,rust_unroll,u1,double,262144,8192,367091124,0,0,805362334,1073783070,805362338,366974668,366974668,1
r05-o215-rust_unroll-u8-double-32768,5,rust_unroll,u8,double,32768,65536,367146126,0,0,805858913,1208549655,805858878,367175672,367175672,1
r05-o216-go-scalar-float-262144,5,go,scalar,float,262144,8192,736453016,0,0,1611030407,2684484114,1611031136,735439199,735439199,true
r05-o217-rust_unroll-u2-float-8388608,5,rust_unroll,u2,float,8388608,256,753147388,0,0,1652719095,3221228312,1652719090,753033619,753033619,1
r05-o218-cpp-avx2-string16-67108864,5,cpp,avx2,string16,67108864,32,164471228,2147483648,2147483648,361005211,469763173,361005216,164507415,164507415,1
r05-o219-rust-avx2-float-8388608,5,rust,avx2,float,8388608,256,133800254,0,0,293668511,402659864,293668540,133832251,133832251,1
r05-o220-c-scalar-int-262144,5,c,scalar,int,262144,8192,315829862,536870912,536870912,693223822,2147524937,693223806,315859504,315859504,1
r05-o221-rust-avx2-int-1048576,5,rust,avx2,int,1048576,2048,85526147,536870912,536870912,187726331,402708761,187726330,85556080,85556080,1
r05-o222-cpp_native-scalar-float-1048576,5,cpp_native,scalar,float,1048576,2048,734050601,0,0,1610794412,1342198035,1610794394,733928480,733928480,1
r05-o223-rust-avx2-double-262144,5,rust,avx2,double,262144,8192,101447946,0,0,222657692,402792725,222657688,101476706,101476706,1
r05-o224-c-avx2-int-8388608,5,c,avx2,int,8388608,256,119932730,536870912,536870912,263246229,268442737,263246236,119963833,119963833,1
r05-o225-rust-scalar-float-32768,5,rust,scalar,float,32768,65536,734073926,0,0,1610860525,2147811614,1610860526,733957625,733957625,1
r05-o226-cpp-avx2-int-8388608,5,cpp,avx2,int,8388608,256,118218420,536870912,536870912,259483278,268442737,259483268,118250307,118250307,1
r05-o227-cpp-scalar-double-262144,5,cpp,scalar,double,262144,8192,367118891,0,0,805413412,1073799553,805413422,367000014,367000014,1
r05-o228-go-scalar-float-67108864,5,go,scalar,float,67108864,32,772835994,0,0,1688346538,2684422271,1688346836,771662489,771662489,true
r05-o229-rust-avx2-float-262144,5,rust,avx2,float,262144,8192,101460977,0,0,222686154,402858264,222686156,101488784,101488784,1
r05-o230-rust_unroll-u8-double-8388608,5,rust_unroll,u8,double,8388608,256,384900985,0,0,844447615,1207962137,844447604,384786874,384786874,1
r05-o231-c-avx2-string16-262144,5,c,avx2,string16,262144,8192,73531443,2147483648,2147483648,161399117,469950853,161399128,73559239,73559239,1
r05-o232-rust_unroll-u2-float-262144,5,rust_unroll,u2,float,262144,8192,733996442,0,0,1610687943,3221307672,1610687914,733880475,733880475,1
r05-o233-rust-scalar-float-262144,5,rust,scalar,float,262144,8192,733830847,0,0,1610701102,2147524892,1610701114,733860282,733860282,1
r05-o234-c-scalar-float-8388608,5,c,scalar,float,8388608,256,754900217,0,0,1656548983,2147485798,1656548960,754779668,754779668,1
r05-o235-c-scalar-int-1048576,5,c,scalar,int,1048576,2048,318414568,536870912,536870912,698519133,2147494219,698519118,318296329,318296329,1
r05-o236-clangpp-scalar-int-262144,5,clangpp,scalar,int,262144,8192,245354646,536870912,536870912,538539335,738272391,538539342,245384598,245384598,1
r05-o237-cpp-scalar-string16-67108864,5,cpp,scalar,string16,67108864,32,955538365,2147483648,2147483648,2096947789,4831838848,2096947776,955427230,955427230,1
r05-o238-cpp-scalar-short-8388608,5,cpp,scalar,short,8388608,256,670848893,0,0,1472461182,4294968877,1472461166,670881641,670881641,1
r05-o239-cpp_native-scalar-int-1048576,5,cpp_native,scalar,int,1048576,2048,319577332,536870912,536870912,701063318,2147498258,701063330,319454354,319454354,1
r05-o240-c-avx2-short-262144,5,c,avx2,short,262144,8192,57354429,0,0,125891451,268788086,125891436,57382343,57382343,1
r05-o241-clangpp-scalar-short-32768,5,clangpp,scalar,short,32768,65536,489466848,0,0,1074344179,1476985965,1074344172,489495457,489495457,1
r05-o242-c-avx2-short-1048576,5,c,avx2,short,1048576,2048,76757937,0,0,168481192,268523894,168481192,76787740,76787740,1
r05-o243-rust-avx2-short-67108864,5,rust,avx2,short,67108864,32,164768187,0,0,361270167,402654842,361270184,164657778,164657778,1
r05-o244-rust_unroll-u1-float-1048576,5,rust_unroll,u1,float,1048576,2048,733937378,0,0,1610935166,2147494174,1610935150,733967546,733967546,1
r05-o245-clangpp-scalar-short-8388608,5,clangpp,scalar,short,8388608,256,522953678,0,0,1147434012,1476398447,1147434024,522827312,522827312,1
r05-o246-clangpp-scalar-short-262144,5,clangpp,scalar,short,262144,8192,489522735,0,0,1074466833,1476469869,1074466822,489553454,489553454,1
r05-o247-cpp_unroll-u2-double-262144,5,cpp_unroll,u2,double,262144,8192,367107976,0,0,805384212,671162654,805384184,366987267,366987267,1
r05-o248-cpp-scalar-double-67108864,5,cpp,scalar,double,67108864,32,401057858,0,0,880292613,1073742431,880292600,401092070,401092070,1
r05-o249-c-scalar-string16-262144,5,c,scalar,string16,262144,8192,917794989,2147483648,2147483648,2014101398,4831904128,2014101364,917675766,917675766,1
r05-o250-cpp-avx2-string16-32768,5,cpp,avx2,string16,32768,65536,61928092,2147483648,2147483648,135930438,471269765,135930432,61956444,61956444,1
r05-o251-c-scalar-string16-1048576,5,c,scalar,string16,1048576,2048,919787726,2147483648,2147483648,2018463097,4831854976,2018463106,919661244,919661244,1
r05-o252-c-avx2-string16-32768,5,c,avx2,string16,32768,65536,61930503,2147483648,2147483648,135935755,471269765,135935756,61958235,61958235,1
r05-o253-go-scalar-double-1048576,5,go,scalar,double,1048576,2048,368960044,0,0,805869267,1342226378,805869746,368171673,368171673,true
r05-o254-go-scalar-int-8388608,5,go,scalar,int,8388608,256,410542670,536870912,536870912,895783344,2684790136,895783064,409857312,409857312,true
r05-o255-rust-avx2-string16-8388608,5,rust,avx2,string16,8388608,256,135900690,2147483648,2147483648,298294698,536876312,298294678,135933222,135933222,1
r05-o256-rust-scalar-short-8388608,5,rust,scalar,short,8388608,256,669639687,0,0,1469438823,4294968862,1469438828,669529582,669529582,1
r05-o257-c-avx2-float-8388608,5,c,avx2,float,8388608,256,141494112,0,0,310556172,268448103,310556180,141529060,141529060,1
r05-o258-cpp_unroll-u2-double-32768,5,cpp_unroll,u2,double,32768,65536,367011263,0,0,805562801,671678748,805562824,367040783,367040783,1
r05-o259-cpp-scalar-string16-32768,5,cpp,scalar,string16,32768,65536,917580973,2147483648,2147483648,2013648145,4832362880,2013648164,917465936,917465936,1
r05-o260-rust_unroll-u1-float-262144,5,rust_unroll,u1,float,262144,8192,733986881,0,0,1610671724,2147524896,1610671744,733871816,733871816,1
r05-o261-cpp_unroll-u1-double-1048576,5,cpp_unroll,u1,double,1048576,2048,366972446,0,0,805477827,1073756433,805477816,367003794,367003794,1
r05-o262-rust-scalar-int-1048576,5,rust,scalar,int,1048576,2048,318458350,536870912,536870912,698615052,2147494174,698615038,318343336,318343336,1
r05-o263-cpp-scalar-int-32768,5,cpp,scalar,int,32768,65536,311600625,536870912,536870912,683941281,2147811657,683941280,311629479,311629479,1
r05-o264-clangpp-scalar-float-67108864,5,clangpp,scalar,float,67108864,32,754459843,0,0,1655598159,738198979,1655598164,754348339,754348339,1
r05-o265-rust_unroll-u8-float-1048576,5,rust_unroll,u8,float,1048576,2048,734114617,0,0,1610950166,2415937818,1610950176,734000149,734000149,1
r05-o266-cpp_unroll-u8-double-1048576,5,cpp_unroll,u8,double,1048576,2048,366925769,0,0,805375122,369117468,805375120,366955603,366955603,1
r05-o267-cpp_unroll-u2-float-67108864,5,cpp_unroll,u2,float,67108864,32,765680783,0,0,1680225439,1610613332,1680225448,765573863,765573863,1
r05-o268-cpp-avx2-double-1048576,5,cpp,avx2,double,1048576,2048,93463507,0,0,205131541,268478849,205131520,93492112,93492112,1
r05-o269-rust-avx2-string16-262144,5,rust,avx2,string16,262144,8192,88249939,2147483648,2147483648,193704630,537035032,193704610,88278434,88278434,1
r05-o270-c-scalar-int-8388608,5,c,scalar,int,8388608,256,348665877,536870912,536870912,765296321,2147485257,765296312,348698086,348698086,1
r05-o271-cpp-avx2-int-32768,5,cpp,avx2,int,32768,65536,36380608,536870912,536870912,79855776,270205297,79855776,36407899,36407899,1
r05-o272-rust-scalar-short-67108864,5,rust,scalar,short,67108864,32,675193638,0,0,1481603349,4294967742,1481603398,675076632,675076632,1
r05-o273-cpp-scalar-short-67108864,5,cpp,scalar,short,67108864,32,674749349,0,0,1480633859,4294967759,1480633836,674634934,674634934,1
r05-o274-cpp_native-scalar-string16-1048576,5,cpp_native,scalar,string16,1048576,2048,673382850,2147483648,2147483648,1478023312,4697635087,1478023316,673412421,673412421,1
r05-o275-rust-avx2-short-8388608,5,rust,avx2,short,8388608,256,128002893,0,0,280568577,402664474,280568596,127886822,127886822,1
r05-o276-rust_unroll-u1-double-8388608,5,rust_unroll,u1,double,8388608,256,396924344,0,0,871219847,1073743388,871219866,396957614,396957614,1
r05-o277-clangpp-scalar-string16-1048576,5,clangpp,scalar,string16,1048576,2048,674623949,2147483648,2147483648,1480356915,4697633975,1480356922,674503393,674503393,1
r05-o278-c-avx2-string16-67108864,5,c,avx2,string16,67108864,32,164236064,2147483648,2147483648,360488575,469763173,360488546,164271564,164271564,1
r05-o279-clangpp-scalar-string16-8388608,5,clangpp,scalar,string16,8388608,256,701798536,2147483648,2147483648,1540012861,4697623223,1540012870,701685868,701685868,1
r05-o280-cpp_native-scalar-string16-262144,5,cpp_native,scalar,string16,262144,8192,666800638,2147483648,2147483648,1463575552,4697678095,1463575542,666830779,666830779,1
r05-o281-cpp_native-scalar-float-67108864,5,cpp_native,scalar,float,67108864,32,753360232,0,0,1653192017,1342177874,1653192002,753253944,753253944,1
r05-o282-cpp_unroll-u8-float-8388608,5,cpp_unroll,u8,float,8388608,256,743000936,0,0,1630439830,872418324,1630439844,742886247,742886247,1
r05-o283-clangpp-scalar-double-1048576,5,clangpp,scalar,double,1048576,2048,366968803,0,0,805471563,369118394,805471568,366999477,366999477,1
r05-o284-cpp-scalar-float-1048576,5,cpp,scalar,float,1048576,2048,734104876,0,0,1610921607,2147498342,1610921598,733988110,733988110,1
r05-o285-rust_unroll-u2-double-67108864,5,rust_unroll,u2,double,67108864,32,402175771,0,0,882746552,1610613333,882746524,402209958,402209958,1
r06-o001-go-scalar-string16-8388608,6,go,scalar,string16,8388608,256,2303394237,2147483648,2147483648,5033186123,12617045971,5033187192,2299514692,2299514692,true
r06-o002-c-scalar-int-1048576,6,c,scalar,int,1048576,2048,318286824,536870912,536870912,698616650,2147494217,698616644,318315805,318315805,1
r06-o003-c-avx2-double-32768,6,c,avx2,double,32768,65536,90401505,0,0,198394258,269812097,198394218,90430568,90430568,1
r06-o004-rust-avx2-string16-262144,6,rust,avx2,string16,262144,8192,88188550,2147483648,2147483648,193569964,537035032,193569970,88216540,88216540,1
r06-o005-c-avx2-float-8388608,6,c,avx2,float,8388608,256,129225542,0,0,283626724,268448103,283626706,129257175,129257175,1
r06-o006-cpp_unroll-u2-float-32768,6,cpp_unroll,u2,float,32768,65536,734492876,0,0,1611785132,1611268372,1611785142,734378795,734378795,1
r06-o007-rust-avx2-double-1048576,6,rust,avx2,double,1048576,2048,102193005,0,0,224292199,402688277,224292200,102221896,102221896,1
r06-o008-c-avx2-short-67108864,6,c,avx2,short,67108864,32,161112180,0,0,353632821,268437206,353632818,161148913,161148913,1
r06-o009-cpp-scalar-int-1048576,6,cpp,scalar,int,1048576,2048,318721249,536870912,536870912,699206042,2147494219,699206024,318607863,318607863,1
r06-o010-cpp-scalar-short-67108864,6,cpp,scalar,short,67108864,32,675920789,0,0,1483211102,4294967759,1483211136,675810220,675810220,1
r06-o011-c-avx2-int-262144,6,c,avx2,int,262144,8192,60188875,536870912,536870912,132112845,268657009,132112838,60216564,60216564,1
r06-o012-go-scalar-float-67108864,6,go,scalar,float,67108864,32,774552543,0,0,1690775001,2684422375,1690774954,773368656,773368656,true
